source_row,modelo,janela,preco_real,preco_previsto
9271,Mediana,1,926500.0,455000.0
9665,Mediana,1,195700.0,455000.0
9734,Mediana,1,410000.0,455000.0
10153,Mediana,1,985000.0,455000.0
10717,Mediana,1,555000.0,455000.0
10833,Mediana,1,608700.0,455000.0
11071,Mediana,1,420000.0,455000.0
11079,Mediana,1,774000.0,455000.0
11340,Mediana,1,1078500.0,455000.0
13035,Mediana,1,300000.0,455000.0
13367,Mediana,1,610000.0,455000.0
13596,Mediana,1,515000.0,455000.0
13837,Mediana,1,465000.0,455000.0
14195,Mediana,1,473600.0,455000.0
14225,Mediana,1,310000.0,455000.0
14297,Mediana,1,1500000.0,455000.0
14672,Mediana,1,274000.0,455000.0
14836,Mediana,1,215500.0,455000.0
15626,Mediana,1,390000.0,455000.0
15646,Mediana,1,368000.0,455000.0
15877,Mediana,1,282500.0,455000.0
15926,Mediana,1,778000.0,455000.0
16237,Mediana,1,216500.0,455000.0
16659,Mediana,1,552321.0,455000.0
16793,Mediana,1,465000.0,455000.0
16932,Mediana,1,605125.0,455000.0
17285,Mediana,1,735000.0,455000.0
17587,Mediana,1,428950.0,455000.0
17598,Mediana,1,160000.0,455000.0
17668,Mediana,1,465000.0,455000.0
17730,Mediana,1,515000.0,455000.0
17925,Mediana,1,550000.0,455000.0
18166,Mediana,1,230000.0,455000.0
18959,Mediana,1,315000.0,455000.0
19266,Mediana,1,302000.0,455000.0
19297,Mediana,1,1430800.0,455000.0
20284,Mediana,1,345000.0,455000.0
20614,Mediana,1,308625.0,455000.0
20864,Mediana,1,1275000.0,455000.0
21084,Mediana,1,680000.0,455000.0
742,Mediana,1,740000.0,455000.0
1193,Mediana,1,655000.0,455000.0
1204,Mediana,1,179950.0,455000.0
1442,Mediana,1,352950.0,455000.0
1740,Mediana,1,785000.0,455000.0
1806,Mediana,1,574000.0,455000.0
2355,Mediana,1,1187500.0,455000.0
2493,Mediana,1,195000.0,455000.0
2880,Mediana,1,599950.0,455000.0
3338,Mediana,1,1675000.0,455000.0
3381,Mediana,1,799950.0,455000.0
3496,Mediana,1,697000.0,455000.0
4046,Mediana,1,267000.0,455000.0
4077,Mediana,1,875000.0,455000.0
4099,Mediana,1,875000.0,455000.0
4857,Mediana,1,320000.0,455000.0
4925,Mediana,1,245000.0,455000.0
5416,Mediana,1,785000.0,455000.0
5550,Mediana,1,227000.0,455000.0
7354,Mediana,1,279900.0,455000.0
7376,Mediana,1,295000.0,455000.0
7385,Mediana,1,450000.0,455000.0
7610,Mediana,1,449000.0,455000.0
7623,Mediana,1,224500.0,455000.0
7910,Mediana,1,616000.0,455000.0
8282,Mediana,1,245000.0,455000.0
8402,Mediana,1,248000.0,455000.0
8480,Mediana,1,808100.0,455000.0
9648,Mediana,1,359950.0,455000.0
9965,Mediana,1,485000.0,455000.0
10247,Mediana,1,324360.0,455000.0
10297,Mediana,1,440000.0,455000.0
10564,Mediana,1,195000.0,455000.0
11153,Mediana,1,515000.0,455000.0
11430,Mediana,1,320000.0,455000.0
11617,Mediana,1,275000.0,455000.0
11624,Mediana,1,614000.0,455000.0
11664,Mediana,1,255000.0,455000.0
11914,Mediana,1,429950.0,455000.0
11986,Mediana,1,330000.0,455000.0
12133,Mediana,1,650000.0,455000.0
12427,Mediana,1,230000.0,455000.0
12548,Mediana,1,442500.0,455000.0
12603,Mediana,1,470950.0,455000.0
12895,Mediana,1,645000.0,455000.0
13155,Mediana,1,456000.0,455000.0
13237,Mediana,1,429000.0,455000.0
13283,Mediana,1,415000.0,455000.0
13464,Mediana,1,790000.0,455000.0
13696,Mediana,1,240000.0,455000.0
14008,Mediana,1,129000.0,455000.0
14110,Mediana,1,407185.0,455000.0
14142,Mediana,1,290000.0,455000.0
14428,Mediana,1,980000.0,455000.0
15360,Mediana,1,707500.0,455000.0
15393,Mediana,1,421000.0,455000.0
15432,Mediana,1,660000.0,455000.0
15550,Mediana,1,339950.0,455000.0
15663,Mediana,1,185000.0,455000.0
15703,Mediana,1,465000.0,455000.0
16063,Mediana,1,278000.0,455000.0
16868,Mediana,1,590000.0,455000.0
17292,Mediana,1,379770.0,455000.0
17505,Mediana,1,982000.0,455000.0
17886,Mediana,1,217000.0,455000.0
18607,Mediana,1,1156000.0,455000.0
18697,Mediana,1,335000.0,455000.0
19110,Mediana,1,715000.0,455000.0
19493,Mediana,1,370000.0,455000.0
19997,Mediana,1,287000.0,455000.0
20590,Mediana,1,445000.0,455000.0
20973,Mediana,1,1242000.0,455000.0
21169,Mediana,1,855000.0,455000.0
2790,Mediana,1,1610000.0,455000.0
4920,Mediana,1,450000.0,455000.0
8346,Mediana,1,325000.0,455000.0
12597,Mediana,1,313999.0,455000.0
20365,Mediana,1,310000.0,455000.0
4204,Mediana,1,373000.0,455000.0
8444,Mediana,1,607000.0,455000.0
15676,Mediana,1,346000.0,455000.0
30,Mediana,1,580500.0,455000.0
33,Mediana,1,535000.0,455000.0
446,Mediana,1,1030000.0,455000.0
891,Mediana,1,1010000.0,455000.0
1100,Mediana,1,1570000.0,455000.0
1136,Mediana,1,400000.0,455000.0
1265,Mediana,1,467000.0,455000.0
1492,Mediana,1,521000.0,455000.0
2080,Mediana,1,545000.0,455000.0
2346,Mediana,1,520000.0,455000.0
2350,Mediana,1,350000.0,455000.0
2397,Mediana,1,280000.0,455000.0
2818,Mediana,1,1385000.0,455000.0
3460,Mediana,1,640000.0,455000.0
4439,Mediana,1,1250000.0,455000.0
4466,Mediana,1,415000.0,455000.0
4698,Mediana,1,354000.0,455000.0
5046,Mediana,1,600000.0,455000.0
5520,Mediana,1,700000.0,455000.0
5535,Mediana,1,250000.0,455000.0
5965,Mediana,1,315000.0,455000.0
7047,Mediana,1,390000.0,455000.0
7885,Mediana,1,713500.0,455000.0
8399,Mediana,1,507000.0,455000.0
8534,Mediana,1,898000.0,455000.0
8536,Mediana,1,1240000.0,455000.0
9915,Mediana,1,234000.0,455000.0
10126,Mediana,1,350000.0,455000.0
10149,Mediana,1,373000.0,455000.0
10184,Mediana,1,725000.0,455000.0
10348,Mediana,1,1197000.0,455000.0
11334,Mediana,1,700000.0,455000.0
11425,Mediana,1,277700.0,455000.0
11481,Mediana,1,195000.0,455000.0
11570,Mediana,1,510000.0,455000.0
11677,Mediana,1,218000.0,455000.0
11749,Mediana,1,447000.0,455000.0
12692,Mediana,1,470000.0,455000.0
12733,Mediana,1,1149000.0,455000.0
12823,Mediana,1,145000.0,455000.0
12877,Mediana,1,575000.0,455000.0
13063,Mediana,1,338950.0,455000.0
13116,Mediana,1,600000.0,455000.0
13136,Mediana,1,468000.0,455000.0
13157,Mediana,1,485000.0,455000.0
13339,Mediana,1,210000.0,455000.0
13423,Mediana,1,720000.0,455000.0
13674,Mediana,1,338000.0,455000.0
13879,Mediana,1,330000.0,455000.0
14086,Mediana,1,830000.0,455000.0
14190,Mediana,1,824000.0,455000.0
14444,Mediana,1,593000.0,455000.0
14937,Mediana,1,187000.0,455000.0
15026,Mediana,1,439000.0,455000.0
15039,Mediana,1,2000000.0,455000.0
15136,Mediana,1,425000.0,455000.0
15459,Mediana,1,497950.0,455000.0
15501,Mediana,1,1075000.0,455000.0
15907,Mediana,1,339300.0,455000.0
15952,Mediana,1,264500.0,455000.0
15953,Mediana,1,240000.0,455000.0
16424,Mediana,1,438200.0,455000.0
16545,Mediana,1,362000.0,455000.0
16567,Mediana,1,1260000.0,455000.0
16623,Mediana,1,369950.0,455000.0
16727,Mediana,1,279000.0,455000.0
16914,Mediana,1,425000.0,455000.0
17050,Mediana,1,379400.0,455000.0
17406,Mediana,1,436000.0,455000.0
17494,Mediana,1,959750.0,455000.0
17795,Mediana,1,523000.0,455000.0
18479,Mediana,1,520000.0,455000.0
18816,Mediana,1,208000.0,455000.0
19054,Mediana,1,135900.0,455000.0
19754,Mediana,1,282000.0,455000.0
19792,Mediana,1,385000.0,455000.0
20788,Mediana,1,469950.0,455000.0
20799,Mediana,1,290000.0,455000.0
21038,Mediana,1,370000.0,455000.0
21315,Mediana,1,440000.0,455000.0
196,Mediana,1,423000.0,455000.0
385,Mediana,1,799000.0,455000.0
886,Mediana,1,700000.0,455000.0
1799,Mediana,1,465000.0,455000.0
1893,Mediana,1,915000.0,455000.0
2238,Mediana,1,315000.0,455000.0
2694,Mediana,1,830000.0,455000.0
2826,Mediana,1,256000.0,455000.0
2836,Mediana,1,1324050.0,455000.0
2920,Mediana,1,1125000.0,455000.0
3214,Mediana,1,555565.0,455000.0
3340,Mediana,1,437500.0,455000.0
4113,Mediana,1,462600.0,455000.0
4475,Mediana,1,670000.0,455000.0
4635,Mediana,1,2485000.0,455000.0
4861,Mediana,1,220000.0,455000.0
5562,Mediana,1,250000.0,455000.0
6006,Mediana,1,252000.0,455000.0
6900,Mediana,1,502700.0,455000.0
6987,Mediana,1,515000.0,455000.0
7364,Mediana,1,749950.0,455000.0
9800,Mediana,1,240000.0,455000.0
10095,Mediana,1,200000.0,455000.0
10992,Mediana,1,554950.0,455000.0
11211,Mediana,1,577000.0,455000.0
11966,Mediana,1,550000.0,455000.0
12970,Mediana,1,519950.0,455000.0
13027,Mediana,1,825000.0,455000.0
13660,Mediana,1,399000.0,455000.0
14679,Mediana,1,220000.0,455000.0
15010,Mediana,1,970000.0,455000.0
15869,Mediana,1,362000.0,455000.0
16651,Mediana,1,283000.0,455000.0
16857,Mediana,1,380000.0,455000.0
16908,Mediana,1,457000.0,455000.0
16973,Mediana,1,632000.0,455000.0
16997,Mediana,1,430000.0,455000.0
17183,Mediana,1,640000.0,455000.0
17346,Mediana,1,370000.0,455000.0
17713,Mediana,1,590000.0,455000.0
18111,Mediana,1,1096500.0,455000.0
19299,Mediana,1,174900.0,455000.0
19361,Mediana,1,450000.0,455000.0
20027,Mediana,1,572115.0,455000.0
20426,Mediana,1,998000.0,455000.0
20855,Mediana,1,329950.0,455000.0
21231,Mediana,1,452000.0,455000.0
21336,Mediana,1,559630.0,455000.0
21575,Mediana,1,399950.0,455000.0
201,Mediana,1,297000.0,455000.0
464,Mediana,1,330000.0,455000.0
960,Mediana,1,650000.0,455000.0
1229,Mediana,1,457000.0,455000.0
1346,Mediana,1,620000.0,455000.0
1586,Mediana,1,1150000.0,455000.0
1652,Mediana,1,231500.0,455000.0
1964,Mediana,1,252000.0,455000.0
2235,Mediana,1,220000.0,455000.0
2256,Mediana,1,245000.0,455000.0
2529,Mediana,1,392450.0,455000.0
2562,Mediana,1,493000.0,455000.0
3786,Mediana,1,284700.0,455000.0
3996,Mediana,1,318700.0,455000.0
4144,Mediana,1,701000.0,455000.0
4333,Mediana,1,281000.0,455000.0
4416,Mediana,1,425000.0,455000.0
4469,Mediana,1,468000.0,455000.0
4717,Mediana,1,750000.0,455000.0
4900,Mediana,1,550000.0,455000.0
4903,Mediana,1,259950.0,455000.0
5039,Mediana,1,235000.0,455000.0
5093,Mediana,1,395000.0,455000.0
5802,Mediana,1,460000.0,455000.0
5877,Mediana,1,449950.0,455000.0
6323,Mediana,1,376000.0,455000.0
7326,Mediana,1,275000.0,455000.0
7503,Mediana,1,549000.0,455000.0
8002,Mediana,1,379500.0,455000.0
8912,Mediana,1,465000.0,455000.0
9152,Mediana,1,525000.0,455000.0
9353,Mediana,1,300000.0,455000.0
9627,Mediana,1,765000.0,455000.0
10287,Mediana,1,196700.0,455000.0
10780,Mediana,1,750000.0,455000.0
11055,Mediana,1,399000.0,455000.0
11083,Mediana,1,450000.0,455000.0
11306,Mediana,1,402300.0,455000.0
11540,Mediana,1,950000.0,455000.0
11807,Mediana,1,362000.0,455000.0
11988,Mediana,1,329000.0,455000.0
12035,Mediana,1,415000.0,455000.0
12070,Mediana,1,396500.0,455000.0
12211,Mediana,1,1190000.0,455000.0
13048,Mediana,1,870000.0,455000.0
13134,Mediana,1,980000.0,455000.0
13161,Mediana,1,790000.0,455000.0
13956,Mediana,1,1160000.0,455000.0
13982,Mediana,1,599950.0,455000.0
14080,Mediana,1,260000.0,455000.0
14136,Mediana,1,557865.0,455000.0
14606,Mediana,1,395000.0,455000.0
15087,Mediana,1,365000.0,455000.0
15390,Mediana,1,524950.0,455000.0
15975,Mediana,1,475000.0,455000.0
16334,Mediana,1,745000.0,455000.0
16582,Mediana,1,1350000.0,455000.0
17337,Mediana,1,476800.0,455000.0
17392,Mediana,1,179950.0,455000.0
17648,Mediana,1,805000.0,455000.0
18012,Mediana,1,640000.0,455000.0
18260,Mediana,1,493000.0,455000.0
18400,Mediana,1,1065000.0,455000.0
18440,Mediana,1,357500.0,455000.0
18523,Mediana,1,465000.0,455000.0
18589,Mediana,1,732500.0,455000.0
18596,Mediana,1,645500.0,455000.0
19100,Mediana,1,399000.0,455000.0
19249,Mediana,1,129888.0,455000.0
19502,Mediana,1,445000.0,455000.0
19650,Mediana,1,155000.0,455000.0
19785,Mediana,1,290000.0,455000.0
20250,Mediana,1,1050000.0,455000.0
20586,Mediana,1,653500.0,455000.0
20956,Mediana,1,650000.0,455000.0
21091,Mediana,1,530000.0,455000.0
21177,Mediana,1,663000.0,455000.0
21190,Mediana,1,405000.0,455000.0
21325,Mediana,1,659000.0,455000.0
21354,Mediana,1,495000.0,455000.0
21477,Mediana,1,1010800.0,455000.0
21582,Mediana,1,490000.0,455000.0
158,Mediana,1,247000.0,455000.0
277,Mediana,1,770000.0,455000.0
472,Mediana,1,1199000.0,455000.0
661,Mediana,1,496500.0,455000.0
738,Mediana,1,1300000.0,455000.0
771,Mediana,1,341500.0,455000.0
859,Mediana,1,166600.0,455000.0
1201,Mediana,1,472800.0,455000.0
1215,Mediana,1,455000.0,455000.0
1248,Mediana,1,449000.0,455000.0
1267,Mediana,1,340000.0,455000.0
1603,Mediana,1,703770.0,455000.0
1975,Mediana,1,200000.0,455000.0
1979,Mediana,1,210000.0,455000.0
2617,Mediana,1,210000.0,455000.0
3306,Mediana,1,430000.0,455000.0
3595,Mediana,1,630000.0,455000.0
3758,Mediana,1,205000.0,455000.0
3808,Mediana,1,245000.0,455000.0
4141,Mediana,1,545000.0,455000.0
4603,Mediana,1,305000.0,455000.0
4605,Mediana,1,700000.0,455000.0
4716,Mediana,1,415000.0,455000.0
4766,Mediana,1,490000.0,455000.0
5470,Mediana,1,410000.0,455000.0
5646,Mediana,1,720000.0,455000.0
5759,Mediana,1,580000.0,455000.0
5776,Mediana,1,637800.0,455000.0
6209,Mediana,1,435000.0,455000.0
6282,Mediana,1,270000.0,455000.0
6743,Mediana,1,275000.0,455000.0
6921,Mediana,1,284000.0,455000.0
7468,Mediana,1,415000.0,455000.0
7774,Mediana,1,440000.0,455000.0
8103,Mediana,1,163250.0,455000.0
8221,Mediana,1,506000.0,455000.0
8237,Mediana,1,250000.0,455000.0
8332,Mediana,1,250000.0,455000.0
8457,Mediana,1,350000.0,455000.0
8504,Mediana,1,549950.0,455000.0
8780,Mediana,1,510000.0,455000.0
8875,Mediana,1,310000.0,455000.0
9019,Mediana,1,510000.0,455000.0
9374,Mediana,1,349950.0,455000.0
9549,Mediana,1,275000.0,455000.0
9738,Mediana,1,518000.0,455000.0
9890,Mediana,1,128000.0,455000.0
9891,Mediana,1,210500.0,455000.0
10492,Mediana,1,227950.0,455000.0
10687,Mediana,1,595000.0,455000.0
10755,Mediana,1,400000.0,455000.0
10762,Mediana,1,379750.0,455000.0
10852,Mediana,1,580000.0,455000.0
10876,Mediana,1,238950.0,455000.0
10882,Mediana,1,600000.0,455000.0
10893,Mediana,1,312620.0,455000.0
11021,Mediana,1,315000.0,455000.0
11190,Mediana,1,276000.0,455000.0
11531,Mediana,1,765000.0,455000.0
11783,Mediana,1,370000.0,455000.0
11819,Mediana,1,206990.0,455000.0
11964,Mediana,1,378000.0,455000.0
11973,Mediana,1,760000.0,455000.0
12032,Mediana,1,550000.0,455000.0
12120,Mediana,1,400000.0,455000.0
12281,Mediana,1,471000.0,455000.0
12355,Mediana,1,305000.0,455000.0
12405,Mediana,1,239000.0,455000.0
12709,Mediana,1,425000.0,455000.0
12875,Mediana,1,310000.0,455000.0
13730,Mediana,1,325000.0,455000.0
14060,Mediana,1,397950.0,455000.0
14275,Mediana,1,1100000.0,455000.0
14766,Mediana,1,390000.0,455000.0
15061,Mediana,1,725000.0,455000.0
15301,Mediana,1,314000.0,455000.0
15493,Mediana,1,320000.0,455000.0
15569,Mediana,1,309950.0,455000.0
15791,Mediana,1,400000.0,455000.0
15874,Mediana,1,1600000.0,455000.0
16014,Mediana,1,252500.0,455000.0
16570,Mediana,1,340000.0,455000.0
17308,Mediana,1,518000.0,455000.0
17557,Mediana,1,260000.0,455000.0
17701,Mediana,1,356000.0,455000.0
18465,Mediana,1,799000.0,455000.0
18593,Mediana,1,526000.0,455000.0
18660,Mediana,1,572000.0,455000.0
18750,Mediana,1,465000.0,455000.0
18908,Mediana,1,180000.0,455000.0
19957,Mediana,1,840000.0,455000.0
19990,Mediana,1,685000.0,455000.0
20217,Mediana,1,437718.0,455000.0
20244,Mediana,1,1333000.0,455000.0
20356,Mediana,1,359950.0,455000.0
20573,Mediana,1,305000.0,455000.0
21040,Mediana,1,2900000.0,455000.0
21419,Mediana,1,729999.0,455000.0
21483,Mediana,1,407500.0,455000.0
21588,Mediana,1,414500.0,455000.0
85,Mediana,1,940000.0,455000.0
426,Mediana,1,310000.0,455000.0
518,Mediana,1,2250000.0,455000.0
895,Mediana,1,431650.0,455000.0
1259,Mediana,1,295700.0,455000.0
1828,Mediana,1,460000.0,455000.0
1997,Mediana,1,180000.0,455000.0
2085,Mediana,1,3850000.0,455000.0
2310,Mediana,1,380000.0,455000.0
2408,Mediana,1,1015000.0,455000.0
2915,Mediana,1,455000.0,455000.0
3094,Mediana,1,425000.0,455000.0
3360,Mediana,1,454000.0,455000.0
4165,Mediana,1,523000.0,455000.0
4170,Mediana,1,810000.0,455000.0
4192,Mediana,1,1045000.0,455000.0
4412,Mediana,1,864500.0,455000.0
5338,Mediana,1,303500.0,455000.0
6029,Mediana,1,575000.0,455000.0
6486,Mediana,1,545000.0,455000.0
6654,Mediana,1,358000.0,455000.0
7060,Mediana,1,517500.0,455000.0
7781,Mediana,1,430000.0,455000.0
7798,Mediana,1,488000.0,455000.0
8204,Mediana,1,269950.0,455000.0
9313,Mediana,1,790000.0,455000.0
9595,Mediana,1,236000.0,455000.0
9609,Mediana,1,339950.0,455000.0
10061,Mediana,1,574000.0,455000.0
10236,Mediana,1,310000.0,455000.0
10816,Mediana,1,605000.0,455000.0
11208,Mediana,1,427800.0,455000.0
11509,Mediana,1,156000.0,455000.0
12091,Mediana,1,490000.0,455000.0
12177,Mediana,1,595000.0,455000.0
12198,Mediana,1,260000.0,455000.0
12224,Mediana,1,265500.0,455000.0
12489,Mediana,1,357950.0,455000.0
12878,Mediana,1,284000.0,455000.0
13255,Mediana,1,840000.0,455000.0
13767,Mediana,1,505000.0,455000.0
13897,Mediana,1,223000.0,455000.0
14458,Mediana,1,185000.0,455000.0
14879,Mediana,1,630000.0,455000.0
15049,Mediana,1,1535000.0,455000.0
15185,Mediana,1,490000.0,455000.0
16453,Mediana,1,525300.0,455000.0
16596,Mediana,1,252500.0,455000.0
17061,Mediana,1,272000.0,455000.0
17442,Mediana,1,577500.0,455000.0
17781,Mediana,1,460000.0,455000.0
18052,Mediana,1,247000.0,455000.0
18090,Mediana,1,244000.0,455000.0
18306,Mediana,1,440000.0,455000.0
18345,Mediana,1,280000.0,455000.0
18366,Mediana,1,975000.0,455000.0
18390,Mediana,1,551000.0,455000.0
18989,Mediana,1,370000.0,455000.0
19140,Mediana,1,430000.0,455000.0
19143,Mediana,1,635500.0,455000.0
19225,Mediana,1,199900.0,455000.0
19640,Mediana,1,338900.0,455000.0
19738,Mediana,1,299000.0,455000.0
19750,Mediana,1,335000.0,455000.0
19828,Mediana,1,530000.0,455000.0
20529,Mediana,1,565000.0,455000.0
20607,Mediana,1,805000.0,455000.0
20758,Mediana,1,358000.0,455000.0
21025,Mediana,1,727000.0,455000.0
2734,Mediana,1,700000.0,455000.0
4071,Mediana,1,324888.0,455000.0
10993,Mediana,1,326000.0,455000.0
12368,Mediana,1,336500.0,455000.0
178,Mediana,1,269950.0,455000.0
554,Mediana,1,396000.0,455000.0
584,Mediana,1,268500.0,455000.0
650,Mediana,1,220000.0,455000.0
1256,Mediana,1,265000.0,455000.0
1543,Mediana,1,860000.0,455000.0
2107,Mediana,1,272000.0,455000.0
2135,Mediana,1,185000.0,455000.0
3023,Mediana,1,409500.0,455000.0
3121,Mediana,1,1320000.0,455000.0
3190,Mediana,1,445000.0,455000.0
3816,Mediana,1,239000.0,455000.0
4367,Mediana,1,800000.0,455000.0
4435,Mediana,1,249950.0,455000.0
4503,Mediana,1,295500.0,455000.0
4613,Mediana,1,880000.0,455000.0
4780,Mediana,1,310000.0,455000.0
6658,Mediana,1,554000.0,455000.0
6820,Mediana,1,274000.0,455000.0
7082,Mediana,1,600000.0,455000.0
7667,Mediana,1,220000.0,455000.0
7731,Mediana,1,775000.0,455000.0
7987,Mediana,1,740000.0,455000.0
8093,Mediana,1,627000.0,455000.0
8278,Mediana,1,453000.0,455000.0
8305,Mediana,1,473000.0,455000.0
8477,Mediana,1,339950.0,455000.0
9064,Mediana,1,545000.0,455000.0
9435,Mediana,1,225000.0,455000.0
9566,Mediana,1,540000.0,455000.0
9698,Mediana,1,357000.0,455000.0
9962,Mediana,1,525000.0,455000.0
10479,Mediana,1,400000.0,455000.0
10821,Mediana,1,795000.0,455000.0
10840,Mediana,1,1575000.0,455000.0
10972,Mediana,1,455000.0,455000.0
11050,Mediana,1,427000.0,455000.0
11327,Mediana,1,313000.0,455000.0
11718,Mediana,1,410000.0,455000.0
11811,Mediana,1,375000.0,455000.0
11943,Mediana,1,571000.0,455000.0
12051,Mediana,1,688500.0,455000.0
12326,Mediana,1,925900.0,455000.0
12335,Mediana,1,295000.0,455000.0
12504,Mediana,1,311000.0,455000.0
12730,Mediana,1,577288.0,455000.0
13306,Mediana,1,395000.0,455000.0
13753,Mediana,1,230000.0,455000.0
13789,Mediana,1,302500.0,455000.0
13866,Mediana,1,318000.0,455000.0
13939,Mediana,1,348000.0,455000.0
14041,Mediana,1,805000.0,455000.0
14378,Mediana,1,489000.0,455000.0
14437,Mediana,1,234950.0,455000.0
14506,Mediana,1,435000.0,455000.0
14868,Mediana,1,383000.0,455000.0
15003,Mediana,1,397000.0,455000.0
15167,Mediana,1,230000.0,455000.0
15430,Mediana,1,1311000.0,455000.0
15800,Mediana,1,426000.0,455000.0
15894,Mediana,1,254950.0,455000.0
16885,Mediana,1,264500.0,455000.0
16906,Mediana,1,237600.0,455000.0
17274,Mediana,1,368000.0,455000.0
17295,Mediana,1,600000.0,455000.0
18229,Mediana,1,475000.0,455000.0
18275,Mediana,1,285000.0,455000.0
18766,Mediana,1,443000.0,455000.0
18839,Mediana,1,295000.0,455000.0
19153,Mediana,1,567000.0,455000.0
19376,Mediana,1,440000.0,455000.0
19802,Mediana,1,545000.0,455000.0
19900,Mediana,1,288790.0,455000.0
20193,Mediana,1,614000.0,455000.0
20418,Mediana,1,709950.0,455000.0
20496,Mediana,1,847093.0,455000.0
20561,Mediana,1,485230.0,455000.0
20667,Mediana,1,496000.0,455000.0
20781,Mediana,1,239000.0,455000.0
21097,Mediana,1,780000.0,455000.0
21295,Mediana,1,279500.0,455000.0
21300,Mediana,1,453000.0,455000.0
21340,Mediana,1,417000.0,455000.0
21377,Mediana,1,403000.0,455000.0
648,Mediana,1,157000.0,455000.0
782,Mediana,1,320000.0,455000.0
806,Mediana,1,308000.0,455000.0
841,Mediana,1,320000.0,455000.0
1094,Mediana,1,430000.0,455000.0
1304,Mediana,1,275000.0,455000.0
1359,Mediana,1,549000.0,455000.0
1563,Mediana,1,607010.0,455000.0
1671,Mediana,1,293000.0,455000.0
1721,Mediana,1,360400.0,455000.0
1810,Mediana,1,480000.0,455000.0
2017,Mediana,1,580000.0,455000.0
2025,Mediana,1,719950.0,455000.0
2109,Mediana,1,307000.0,455000.0
2774,Mediana,1,416000.0,455000.0
