source_row,fold,role
13871,1,train
13899,1,train
14049,1,train
14252,1,train
14561,1,train
14918,1,train
15421,1,train
15631,1,train
15906,1,train
16110,1,train
16160,1,train
16177,1,train
16428,1,train
16718,1,train
16952,1,train
16968,1,train
17017,1,train
17364,1,train
17403,1,train
17679,1,train
17735,1,train
18010,1,train
18949,1,train
19127,1,train
19155,1,train
19217,1,train
19386,1,train
19427,1,train
19504,1,train
19836,1,train
20032,1,train
20180,1,train
20306,1,train
20760,1,train
21075,1,train
21108,1,train
21416,1,train
168,1,train
221,1,train
360,1,train
747,1,train
807,1,train
1022,1,train
1054,1,train
1132,1,train
1183,1,train
1199,1,train
1286,1,train
1336,1,train
1349,1,train
1467,1,train
1735,1,train
1762,1,train
2079,1,train
2513,1,train
2894,1,train
3428,1,train
3512,1,train
3594,1,train
3818,1,train
4005,1,train
4255,1,train
4696,1,train
4957,1,train
5122,1,train
5295,1,train
6018,1,train
6917,1,train
7019,1,train
7086,1,train
7088,1,train
7098,1,train
7917,1,train
8195,1,train
8316,1,train
8380,1,train
8796,1,train
8821,1,train
8931,1,train
8965,1,train
9144,1,train
9693,1,train
9929,1,train
10028,1,train
10064,1,train
10894,1,train
11284,1,train
11899,1,train
11919,1,train
12197,1,train
12226,1,train
12444,1,train
12514,1,train
12834,1,train
12835,1,train
13807,1,train
13878,1,train
14167,1,train
14400,1,train
14507,1,train
14673,1,train
14805,1,train
14960,1,train
15092,1,train
15388,1,train
15466,1,train
15635,1,train
15946,1,train
15995,1,train
16154,1,train
16654,1,train
16812,1,train
16983,1,train
17086,1,train
17158,1,train
17332,1,train
17630,1,train
17815,1,train
18222,1,train
18331,1,train
18370,1,train
18427,1,train
19309,1,train
19920,1,train
20142,1,train
20483,1,train
20526,1,train
20735,1,train
20968,1,train
21157,1,train
804,1,train
832,1,train
1224,1,train
1297,1,train
2935,1,train
3297,1,train
3379,1,train
3653,1,train
3819,1,train
3971,1,train
4429,1,train
4673,1,train
5408,1,train
6983,1,train
7045,1,train
7183,1,train
7200,1,train
7366,1,train
7368,1,train
7404,1,train
8580,1,train
8607,1,train
9267,1,train
9628,1,train
9697,1,train
10491,1,train
10590,1,train
10796,1,train
11209,1,train
11715,1,train
11937,1,train
12139,1,train
12403,1,train
12434,1,train
12451,1,train
12519,1,train
12587,1,train
12607,1,train
12670,1,train
13112,1,train
13200,1,train
13695,1,train
14346,1,train
14369,1,train
14383,1,train
14796,1,train
14839,1,train
14859,1,train
15346,1,train
15561,1,train
15698,1,train
16020,1,train
16435,1,train
17025,1,train
17607,1,train
17613,1,train
17734,1,train
18299,1,train
18609,1,train
19995,1,train
20048,1,train
20226,1,train
20446,1,train
20451,1,train
20592,1,train
21219,1,train
12997,1,train
15574,1,train
16590,1,train
20763,1,train
4690,1,train
7302,1,train
9232,1,train
9781,1,train
13658,1,train
15253,1,train
18455,1,train
18458,1,train
20730,1,train
20826,1,train
78,1,train
376,1,train
682,1,train
1053,1,train
1939,1,train
1951,1,train
2112,1,train
2254,1,train
2276,1,train
2740,1,train
2801,1,train
2831,1,train
2849,1,train
3373,1,train
3417,1,train
3562,1,train
4177,1,train
4554,1,train
4736,1,train
4769,1,train
5655,1,train
6545,1,train
6794,1,train
7013,1,train
7056,1,train
7114,1,train
7182,1,train
7641,1,train
7743,1,train
8371,1,train
8398,1,train
8481,1,train
8739,1,train
8963,1,train
9068,1,train
9182,1,train
9317,1,train
9548,1,train
9582,1,train
9934,1,train
9946,1,train
9999,1,train
10194,1,train
10561,1,train
10565,1,train
10918,1,train
11393,1,train
11968,1,train
12250,1,train
12701,1,train
13130,1,train
13627,1,train
13988,1,train
14102,1,train
14651,1,train
14731,1,train
14755,1,train
14908,1,train
14941,1,train
14962,1,train
16245,1,train
16349,1,train
16420,1,train
16483,1,train
16499,1,train
16585,1,train
16684,1,train
16739,1,train
16795,1,train
16805,1,train
17232,1,train
17238,1,train
17414,1,train
17486,1,train
17551,1,train
17700,1,train
17923,1,train
17933,1,train
18105,1,train
18113,1,train
18130,1,train
18633,1,train
18953,1,train
19192,1,train
19398,1,train
19490,1,train
19589,1,train
19728,1,train
19800,1,train
19913,1,train
19919,1,train
20063,1,train
21019,1,train
21428,1,train
21452,1,train
72,1,train
235,1,train
613,1,train
698,1,train
890,1,train
1025,1,train
1681,1,train
1974,1,train
2105,1,train
2500,1,train
2521,1,train
2690,1,train
3055,1,train
3326,1,train
3540,1,train
3784,1,train
4258,1,train
4596,1,train
4697,1,train
4870,1,train
4988,1,train
4989,1,train
5630,1,train
5639,1,train
5778,1,train
5969,1,train
6109,1,train
6289,1,train
6401,1,train
6442,1,train
6496,1,train
6659,1,train
6723,1,train
7211,1,train
7256,1,train
7549,1,train
7874,1,train
7930,1,train
7972,1,train
8078,1,train
8116,1,train
8119,1,train
8153,1,train
8475,1,train
8909,1,train
9361,1,train
9384,1,train
9437,1,train
9553,1,train
9562,1,train
9604,1,train
10216,1,train
10439,1,train
10587,1,train
10680,1,train
11068,1,train
11096,1,train
11126,1,train
11452,1,train
11525,1,train
12103,1,train
12249,1,train
12329,1,train
12793,1,train
12815,1,train
12929,1,train
13319,1,train
13471,1,train
13793,1,train
14159,1,train
14446,1,train
14468,1,train
15399,1,train
15807,1,train
15915,1,train
16072,1,train
16260,1,train
16445,1,train
16516,1,train
16879,1,train
17060,1,train
17072,1,train
17523,1,train
17794,1,train
17889,1,train
18830,1,train
19360,1,train
19403,1,train
19464,1,train
19625,1,train
19686,1,train
19896,1,train
20129,1,train
20691,1,train
20905,1,train
20983,1,train
21146,1,train
21583,1,train
100,1,train
169,1,train
790,1,train
1300,1,train
1739,1,train
2005,1,train
2094,1,train
2162,1,train
2345,1,train
2366,1,train
2619,1,train
3280,1,train
3328,1,train
3750,1,train
3810,1,train
3914,1,train
3985,1,train
4086,1,train
4665,1,train
4751,1,train
4993,1,train
5463,1,train
5529,1,train
5747,1,train
5786,1,train
5856,1,train
6320,1,train
6644,1,train
6738,1,train
8038,1,train
8537,1,train
8587,1,train
8598,1,train
8619,1,train
8620,1,train
8824,1,train
8943,1,train
9129,1,train
9391,1,train
9662,1,train
9896,1,train
10106,1,train
10229,1,train
10844,1,train
11117,1,train
11198,1,train
11200,1,train
11253,1,train
11791,1,train
12490,1,train
12841,1,train
12861,1,train
12903,1,train
13069,1,train
13272,1,train
14010,1,train
14128,1,train
14163,1,train
14550,1,train
14556,1,train
14737,1,train
15818,1,train
15969,1,train
16029,1,train
16038,1,train
16180,1,train
16696,1,train
16856,1,train
16942,1,train
17366,1,train
17463,1,train
17741,1,train
17894,1,train
18133,1,train
18216,1,train
18319,1,train
18775,1,train
18909,1,train
18967,1,train
19240,1,train
20009,1,train
20093,1,train
20173,1,train
20240,1,train
20515,1,train
20562,1,train
20589,1,train
20701,1,train
20919,1,train
69,1,train
132,1,train
307,1,train
458,1,train
509,1,train
730,1,train
772,1,train
779,1,train
781,1,train
875,1,train
941,1,train
1012,1,train
1568,1,train
2130,1,train
2171,1,train
2305,1,train
2453,1,train
2491,1,train
2700,1,train
2712,1,train
2910,1,train
3840,1,train
3873,1,train
4237,1,train
4289,1,train
4473,1,train
4781,1,train
5454,1,train
5591,1,train
5640,1,train
6030,1,train
6169,1,train
6386,1,train
6451,1,train
6817,1,train
7143,1,train
7391,1,train
7447,1,train
7879,1,train
8276,1,train
8408,1,train
8586,1,train
8717,1,train
9038,1,train
9060,1,train
9080,1,train
9786,1,train
10054,1,train
10385,1,train
10617,1,train
10629,1,train
10940,1,train
11124,1,train
11714,1,train
11928,1,train
12061,1,train
12381,1,train
12448,1,train
12913,1,train
12935,1,train
13294,1,train
13427,1,train
13449,1,train
13641,1,train
13649,1,train
14466,1,train
14840,1,train
15101,1,train
15419,1,train
15575,1,train
15642,1,train
15736,1,train
16028,1,train
16132,1,train
16474,1,train
16556,1,train
17175,1,train
17229,1,train
17526,1,train
17649,1,train
17831,1,train
18771,1,train
19175,1,train
19246,1,train
19585,1,train
20322,1,train
21058,1,train
21345,1,train
21472,1,train
21536,1,train
35,1,train
128,1,train
182,1,train
563,1,train
726,1,train
1501,1,train
1882,1,train
2505,1,train
3239,1,train
3349,1,train
3696,1,train
3944,1,train
3947,1,train
4812,1,train
5471,1,train
5836,1,train
6015,1,train
6421,1,train
6770,1,train
6787,1,train
7067,1,train
7083,1,train
7576,1,train
7584,1,train
7660,1,train
7697,1,train
7954,1,train
8048,1,train
8466,1,train
8880,1,train
9102,1,train
9464,1,train
10173,1,train
10310,1,train
10548,1,train
10646,1,train
10836,1,train
10848,1,train
11331,1,train
11438,1,train
12505,1,train
12579,1,train
12931,1,train
13442,1,train
13477,1,train
13638,1,train
13736,1,train
13812,1,train
14409,1,train
14552,1,train
14875,1,train
15441,1,train
15594,1,train
15986,1,train
16929,1,train
16974,1,train
17129,1,train
17231,1,train
17312,1,train
17388,1,train
17743,1,train
17787,1,train
18066,1,train
18075,1,train
18243,1,train
18310,1,train
19063,1,train
19278,1,train
19367,1,train
19557,1,train
19563,1,train
19611,1,train
20579,1,train
20679,1,train
20917,1,train
21016,1,train
21209,1,train
21272,1,train
494,1,train
1003,1,train
1781,1,train
1876,1,train
4328,1,train
8492,1,train
12604,1,train
20971,1,train
776,1,train
6180,1,train
7457,1,train
8392,1,train
11042,1,train
11589,1,train
16194,1,train
231,1,train
670,1,train
1283,1,train
1690,1,train
1850,1,train
2136,1,train
2272,1,train
2868,1,train
3817,1,train
3918,1,train
3955,1,train
4006,1,train
4532,1,train
4539,1,train
4597,1,train
4682,1,train
4731,1,train
4773,1,train
4931,1,train
5491,1,train
5620,1,train
5649,1,train
5899,1,train
6090,1,train
6502,1,train
6702,1,train
7039,1,train
7104,1,train
7232,1,train
7599,1,train
7686,1,train
7870,1,train
7949,1,train
8060,1,train
8197,1,train
8669,1,train
8782,1,train
9352,1,train
9576,1,train
9579,1,train
9655,1,train
9718,1,train
10008,1,train
10073,1,train
10326,1,train
10578,1,train
10770,1,train
10971,1,train
11122,1,train
11139,1,train
11362,1,train
12372,1,train
12630,1,train
12751,1,train
12865,1,train
12925,1,train
13516,1,train
13652,1,train
13745,1,train
13758,1,train
14234,1,train
15247,1,train
15269,1,train
15579,1,train
15843,1,train
15888,1,train
15903,1,train
16079,1,train
16153,1,train
16167,1,train
16493,1,train
16554,1,train
16602,1,train
17099,1,train
17286,1,train
17510,1,train
18028,1,train
18218,1,train
18273,1,train
18687,1,train
18756,1,train
18809,1,train
18912,1,train
19002,1,train
19479,1,train
19653,1,train
19794,1,train
20453,1,train
20617,1,train
20635,1,train
20900,1,train
21145,1,train
21184,1,train
21297,1,train
21330,1,train
21380,1,train
21438,1,train
614,1,train
1007,1,train
1090,1,train
1629,1,train
1711,1,train
2003,1,train
2010,1,train
2128,1,train
2598,1,train
2754,1,train
3139,1,train
3578,1,train
3615,1,train
3676,1,train
4088,1,train
4308,1,train
4377,1,train
4384,1,train
5431,1,train
5514,1,train
5595,1,train
6111,1,train
6362,1,train
6606,1,train
6880,1,train
7041,1,train
7155,1,train
7192,1,train
7297,1,train
7336,1,train
7633,1,train
7677,1,train
7855,1,train
8092,1,train
8200,1,train
8281,1,train
8426,1,train
8486,1,train
8488,1,train
8615,1,train
8730,1,train
9030,1,train
9409,1,train
9725,1,train
9760,1,train
9807,1,train
10157,1,train
10200,1,train
10956,1,train
11223,1,train
11245,1,train
11379,1,train
11569,1,train
11598,1,train
11630,1,train
11647,1,train
12048,1,train
12119,1,train
12181,1,train
12214,1,train
12297,1,train
12440,1,train
13463,1,train
13656,1,train
13784,1,train
13786,1,train
14025,1,train
14092,1,train
14224,1,train
14311,1,train
14379,1,train
14668,1,train
14783,1,train
14827,1,train
14939,1,train
15051,1,train
15244,1,train
15256,1,train
15303,1,train
15412,1,train
15655,1,train
15801,1,train
15880,1,train
15999,1,train
16392,1,train
16481,1,train
16761,1,train
16799,1,train
17098,1,train
17132,1,train
17177,1,train
17179,1,train
17317,1,train
17359,1,train
17761,1,train
17811,1,train
17980,1,train
17991,1,train
18226,1,train
18432,1,train
18542,1,train
19129,1,train
19244,1,train
19327,1,train
19389,1,train
19847,1,train
19849,1,train
20539,1,train
20556,1,train
20773,1,train
20842,1,train
21505,1,train
21532,1,train
87,1,train
124,1,train
392,1,train
404,1,train
527,1,train
1017,1,train
1343,1,train
1650,1,train
2114,1,train
2410,1,train
2448,1,train
2762,1,train
2797,1,train
3363,1,train
3385,1,train
3577,1,train
4239,1,train
4247,1,train
4695,1,train
5033,1,train
5047,1,train
5132,1,train
5233,1,train
5235,1,train
5458,1,train
6037,1,train
6342,1,train
6444,1,train
6799,1,train
7061,1,train
7238,1,train
7315,1,train
7563,1,train
7764,1,train
8077,1,train
8638,1,train
9196,1,train
9205,1,train
9217,1,train
9545,1,train
9961,1,train
10177,1,train
10520,1,train
10736,1,train
10872,1,train
11065,1,train
11257,1,train
11534,1,train
11866,1,train
11965,1,train
12338,1,train
12352,1,train
12580,1,train
12799,1,train
13047,1,train
13242,1,train
13322,1,train
14166,1,train
14722,1,train
15350,1,train
15413,1,train
15694,1,train
15899,1,train
15966,1,train
16113,1,train
16208,1,train
16431,1,train
16740,1,train
17023,1,train
17124,1,train
17223,1,train
17241,1,train
17891,1,train
17918,1,train
18121,1,train
18369,1,train
18402,1,train
18814,1,train
19019,1,train
19037,1,train
19295,1,train
19342,1,train
19399,1,train
19591,1,train
19883,1,train
20033,1,train
20139,1,train
20182,1,train
20279,1,train
20416,1,train
20988,1,train
21150,1,train
21434,1,train
21508,1,train
21527,1,train
21567,1,train
302,1,train
398,1,train
399,1,train
619,1,train
770,1,train
1835,1,train
2196,1,train
2245,1,train
2401,1,train
2462,1,train
2536,1,train
2614,1,train
2961,1,train
3012,1,train
3015,1,train
3029,1,train
3589,1,train
3862,1,train
3869,1,train
4019,1,train
4549,1,train
4604,1,train
5117,1,train
5371,1,train
5754,1,train
5993,1,train
6113,1,train
6233,1,train
6303,1,train
6384,1,train
7009,1,train
7094,1,train
7222,1,train
7284,1,train
7295,1,train
7299,1,train
7401,1,train
7552,1,train
7873,1,train
7973,1,train
8041,1,train
8164,1,train
8347,1,train
8419,1,train
8572,1,train
8581,1,train
8651,1,train
8973,1,train
9645,1,train
9719,1,train
10241,1,train
10282,1,train
10353,1,train
10822,1,train
10919,1,train
10935,1,train
11146,1,train
11273,1,train
11841,1,train
12074,1,train
12257,1,train
12374,1,train
12455,1,train
12619,1,train
12669,1,train
12800,1,train
13066,1,train
13591,1,train
13834,1,train
13984,1,train
14355,1,train
14463,1,train
14577,1,train
14604,1,train
14666,1,train
15057,1,train
15165,1,train
15473,1,train
15514,1,train
15977,1,train
16169,1,train
16241,1,train
16255,1,train
16337,1,train
16360,1,train
16456,1,train
16485,1,train
16642,1,train
16670,1,train
17405,1,train
17589,1,train
18034,1,train
18770,1,train
18877,1,train
19717,1,train
19782,1,train
20253,1,train
20722,1,train
20801,1,train
21172,1,train
21407,1,train
39,1,train
163,1,train
526,1,train
556,1,train
744,1,train
860,1,train
900,1,train
1113,1,train
1611,1,train
1701,1,train
2067,1,train
2303,1,train
2420,1,train
2524,1,train
